text;created_date;rubrics
"?олынан ?амшысы т?сіп ?алсада?ы... 

Ауф ибн М?лик ?л-?шжа?и (О?ан Алланы? с?лемі болсын): «Бірде біз жеті-сегіз немесе то?ыз адамнан т?ратын бір топ сахаба Алла елшісіні? (О?ан Алланы? игілігі мен с?лемі болсын) алдында болды?. Ол бізге: Алла елшісіні? алдында ант ?абылдамайсы?дар ма? - деді. Алайда, біз жа?ында ?ана оны? алдында ант ?абылда?ан едік. Сонды?тан біз о?ан: Уа, Алланы? елшісі! Біз жуырда ?ана сізді? алды?ызда ант ?абылда?ан болатынбыз - дедік. Ол с?зін ?айталап: Алла елшісіні? алдында ант ?абылдамайсы?дар ма? - деді. Сонда б?ріміз бірден ?олымызды созып т?рып: Уа, Алланы? елшісі! Біз сізге ант берген едік. Б?л жолы неге ?атысты ант ?абылдайы?? - дедік. Сол кезде Пай?амбарымыз (О?ан Алланы? игілігі мен с?лемі болсын): Алла?а ?ана ??лшылы? етіп, Одан ?зге еш кімге ??лды? ?рмау?а, бес уа?ыт намаз о?у?а, Алла?а толы? бойс?ну?а деді де, а?ырын ?ана сыбырлап, ж?не ел-ж?рттан еш н?рсе с?рамау?а ?атысты ант бері?дер - деді. Кейін сол жерде ант ?абылда?андарды? кейбіріні? ?олынан ?амшысы т?сіп ?алсада?ы, ?сте ешкімге ?ол жал?ап жібер деп айтпа?андарына ку? болдым» - деген. 
 
?? Муслим";28.05.2019 10:30;['VK-1603736028819866', 'VK-86305389645', 'VK-11647572923']
Ауызашар?а жинал?ан ?аражатты? бір б?лігіне кеше Ілу ауданды? Арын ?ажы мешітінде ауызашар берілді.;28.05.2019 3:14;['VK-1603736028819866', 'VK-36292151283', 'VK-12250499671']
"«Уа, Раббымыз! (Алды?да т?рып) есеп беретін к?ні мені, ата-анамды ж?не к?ллі м?міндерді кешіре к?р!»

?? Ибра?им с?ресі, 41 аят.";27.05.2019 2:28;['VK-1603736028819866', 'VK-27878466838', 'VK-62470340259']
"?иямет келмей т?рып ысты? к?ндері ораза т?ты?дар ж?не ?абірді? ?ара??ылы?ы келмей т?рып, т?нні? ?ара??ылы?ында екі р?к?т намаз о?ындар! 
 
?? ?бу Д?рда (радиалла?у ?н?у)";26.05.2019 17:19;['VK-1603736028819866', 'VK-58367781622', 'VK-41440388409']
"«?иямет к?ні адамдарды? ішінде азаншыларды? мойыны е? ?зын болады»

?? Муслим, сал?т 14";26.05.2019 7:24;['VK-1603736028819866', 'VK-98240238866', 'VK-41957819545']
"Рамазанда берілетін 5 ?асиет 
 
Имам Ахмадты? ?бу ?урайрадан (р.а) жеткізген риуаятында Алла Елшісі (с.?.с) ораза т?тушыны? ерекше ?асиеттері жайында былай дейді: «Мені? ?мбетіме Рамазан айында б?дан б?рын ешбір ?мбетке берілмеген бес т?рлі ?асиет берілді: 
 
1. Ораза т?тушыны? аузыны? исі Алланы? ??зырында хош иісті мисктен, с?зсіз, арты? болады; 
 
2. Ауыздарын аш?анша періштелер олар ?шін Алладан исти?фар тілеп т?рады; 
 
3. Алла Та?ала Рамазан айыны? ?рбір к?ні ж?ннатын безендіріп о?ан: «Мені? ізгі ??лдарымны? ауыртпалы?тар мен тау?ыметтерден тастап, са?ан кіретін к?ні жа?ын ?алды», – дейді; 
 
4. Б?л айда жындарды? біразы шынжырланып, бас?а айларда істейтін н?рселерін істей алмайды. 
 
5. Ал, со??ы т?ні бол?анда оларды? (м?сылмандарды?) к?н?лары кешіріледі». 
 
Сонда сахабалар: «Уа, Расулалла! Ол т?н ?адір т?ні ме?» – деп с?ра?анда, Пай?амбарымыз (с.?.с.): «Жо?, ж?мысшы да ісін толы? бітірген со? ?зіні? сыйын алмаушы ма еді? Сол сия?ты», – деген».

Muslim.kz";25.05.2019 9:21;['VK-1603736028819866', 'VK-99110910907', 'VK-16282044975']
Б?гін Тарауиx намазынан кейін Алматы ?аласы, Б?йкен мешітінде ??ран xатымны? д??асы о?ылады.;24.05.2019 7:09;['VK-1603736028819866', 'VK-26719069542', 'VK-68487612096']
"«Та?с?рідегі е? ал?аш?ы ?олдан?ан асы ??рма болса, я?ни адам аш?арын?а 7 ??рма жесе сол к?ні ол адам астан уланудан аман болып, о?ан т?йіншектерге дем салушыны? д??асы тимейді»

?? Бухари, Муслим";24.05.2019 5:09;['VK-1603736028819866', 'VK-69957149965', 'VK-43596409523']
"Б?гін т?сі?де Алла елшісін (с.а.с) к?ргі? келсе... 

Ахмад бин Хамбаль ж?не Бухари ?з е?бектерінде Анас бин М?ліктен риуаят етілген хадисті келтіреді. Онда Пай?амбарымыз (Алланы? о?ан игілігі мен с?лемі болсын): «Кім мені т?сінде к?рсе, оны? т?сі шынайы, себебі шайтан мені? кейпіме ене алмайды», - дейді. 
 
Асылында Расулалла?ты? (Алланы? о?ан игілігі мен с?лемі болсын) т?р-?лпеті ?алай болатыны, адамны? рухани кемелдігіне байланысты. 
 
?лемні? н?ры бол?ан Пай?амбарымызды т?сінде к?ргісі келген адам ?зіні? ?алауын жан т?німен сезіне білу, Алладан ?ор?атын ??лдардан болу, Жаратушы Иені? ?мірін б?лжытпай орындауы ж?не тиым салын?ан н?рседен аула? ж?руі тиіс. 
 
Юсуф Набхани былай деп жазады: «Мен Алла елшісін (Алланы? о?ан игілігі мен с?лемі болсын) т?сімде бір к?руді ?атты ?аладым ж?не ол ?шін «Ы?ылас» с?ресін 3000 рет о?ып, Жаратушы?а д??а еттім. Мен Оны т?сімде ас?а?, ?лы к?йінде к?рдім, тіпті с?збен айтып жеткізе алмаймын». 
 
Абдуль-Кадир Гейляни «Гунья» деген е?бегінде Абу Хурайрадан (Алла олар?а разы болсын) жеткен Алла елшісіні? мына бір хадисін келтіреді: «Кімде-кім ж?ма?а ?ара?ан т?ні екі р?ка?ат н?піл намазды орындап, ?р р?ка?ат сайын «?л-Фатиха» с?ресін о?ып, артынан мы? рет «Аллахумма салли аля М?хаммадин Н?бийюль-Уммии» деп айтса, келесі ж?ма?а дейін мені т?сінде к?ретін болады. Мені к?ргенде ж?ннат?а лайы? болып, к?н?лары кешіріледі» деген. 
 
Сонымен ?атар ?йы?тар алдында д?рет алып, д??а етіп жату да е? бастысы. 
 
Ihsan.kz";23.05.2019 8:56;['VK-1603736028819866', 'VK-62196939829', 'VK-34929639691']
"Отанды? Заман газетасы бізді? ""50 те?геге ауызашар"" атты бастамамыз жайлы ма?ала шы?арыпты. ????";22.05.2019 14:51;['VK-1603736028819866', 'VK-81291880618', 'VK-19774751547']
